"","company","reviewer","date","rate","comment"
"4516","APPLE","Tyson Skaggs",2018-10-18,"1","Apples not even 1 star worthy"
"4517","APPLE","Andy",2018-10-18,"5","""It just works ..."""
"4518","APPLE","Andy Nicholson",2018-10-18,"4","6s Battery 🔋"
"4519","APPLE","Oumy Ndiaye",2018-10-17,"5","I loved the customer service they…"
"4520","APPLE","Monique LaMotte",2018-10-17,"1","Don't Buy Iphone 7"
"4521","APPLE","isabelle",2018-10-17,"1","if i could give apple 0 stars i really…"
"4522","APPLE","Natalie",2018-10-16,"1","I cancelled my Apple ID and it deleted…"
"4523","APPLE","Jared",2018-10-16,"1","Terrible staff at Regent Street branch."
"4524","APPLE","Alex Google",2018-10-16,"2","My iPhone 6 is a good phone but I am…"
"4525","APPLE","DR B",2018-10-16,"1","poor customer service - BAD"
"4526","APPLE","Briz",2018-10-16,"1","Mac book pro 2017 ... Not fit for purpose."
"4527","APPLE","bk",2018-10-11,"1","Greedy company"
"4528","APPLE","popstar12",2018-10-11,"5","Love my new Apple"
"4529","APPLE","Martin",2018-10-09,"5","Love my new iPhone"
"4530","APPLE","Purabi Mahapatro",2018-10-09,"1","Very bad customer service- Frustrating!!!"
"4531","APPLE","Makayla Harrum",2018-10-09,"5","Absolutely love Apple"
"4532","APPLE","Robert",2018-10-08,"1","Terrible service when you have a problem and want it fixed!!"
"4533","APPLE","Pierre Moutounet-Cartan",2018-10-08,"1","Poor service"
"4534","APPLE","Artūras Januškevičius",2018-10-06,"4","Simple review"
"4535","APPLE","Grandma2",2018-10-06,"1","THIS HAS GOT TO BE THE WORST…"
"4536","APPLE","Josh Richardson",2018-10-05,"3","Seem to be running  out of ideas and…"
"4537","APPLE","P Maly",2018-10-05,"2","I have loved Apple products since 2005"
"4538","APPLE","Mehdi Rahmani",2018-10-03,"1","very poor quality and customer service."
"4539","APPLE","Glover",2018-10-02,"3","love the products but the customer…"
"4540","APPLE","Connor Thompson",2018-10-01,"1","Terrible."
"4541","APPLE","Kyle Davis",2018-09-30,"1","Apple is pure garbage now"
"4542","APPLE","Sky Make Tv",2018-09-30,"1","My second iphone got broken ..."
"4543","APPLE","Shelby",2018-09-28,"1","I am so mad about this update"
"4544","APPLE","Austin Cordle (Cordle101)",2018-09-28,"1","iPhone 7plus issues"
"4545","APPLE","Maria Losi",2018-09-26,"1","I have never been more disappointed…"
"4546","APPLE","Claudiu Adam",2018-09-25,"1","The review is for Iphone 10"
"4547","APPLE","Killah Kurlz",2018-09-25,"1","STAY AWAY from apple.com"
"4548","APPLE","Cynthaney Hignite",2018-09-23,"3","Change back some of the changes..."
"4549","APPLE","Nikola Ristovski",2018-09-23,"5","Love them."
"4550","APPLE","Ollie",2018-09-23,"5","Apple review."
"4551","APPLE","Damarisa Feliciano",2018-09-22,"1","The worst warranty service"
"4552","APPLE","Rahul gaba",2018-09-22,"1","Not satisfied from service"
"4553","APPLE","Jen",2018-09-22,"1","Harassment from the Apple executive customer"
"4554","APPLE","Jenny Howard",2018-09-20,"1","Beware of Series 2 Apple Watch software…"
"4555","APPLE","PaulG",2018-09-20,"4","Good Service"
"4556","APPLE","E Wilkes",2018-09-20,"1","DO NOT USE APPLE BUYBACK / PHOBIO!"
"4557","APPLE","TheoSmyth",2018-09-19,"1","New iPad mini a few months old, etc."
"4558","APPLE","Bruce",2018-09-19,"5","Though I've now had 3 Applie Iphone 6s…"
"4559","APPLE","Amy Holmes",2018-09-17,"1","Worst experience ever"
"4560","APPLE","enzo the fortnite",2018-09-17,"1","apple is a bad company"
"4561","APPLE","DW",2018-09-17,"5","Love everything they do"
"4562","APPLE","None ya Business",2018-09-16,"1","This company is not worth the amount…"
"4563","APPLE","Clinton Scarbro",2018-09-16,"3","I had a bad experience at apple service…"
"4564","APPLE","Tahima Chowdhury",2018-09-14,"1","Omg worst experience I ever had with…"
"4565","APPLE","Daniel Hyams",2018-09-14,"1","Care about Profit then Customer"
"4566","APPLE","Berna",2018-09-14,"5","Helpful and friendly staff"
"4567","APPLE","Ron Montgomery",2018-09-14,"2","No longer a future Apple customer after 6 years experience"
"4568","APPLE","Marshs wilson",2018-09-13,"1","I bought an iPhone X July 29th"
"4569","APPLE","Jacob Wall",2018-09-12,"1","Omg where do i begin.... Apple"
"4570","APPLE","Abiyot",2018-09-11,"1","Very Very disappointed about apple!! NO MORE APPLE!!"
"4571","APPLE","GB",2018-09-11,"1","Unauthorised excessive charges"
"4572","APPLE","Trump Card",2018-09-11,"5","The very best in terms of technology…"
"4573","APPLE","Ryan Lawson",2018-09-09,"1","Apple doesn’t care, why should we?"
"4574","APPLE","HSY",2018-09-09,"1","Apple's product quality is declining, Apple's customer care is none, why should we pay more for their products."
"4575","APPLE","Alexander Lalor",2018-09-07,"5","APPLE IS AMAZING 4 ME-0 complaints!"
"4576","APPLE","Oliver",2018-09-07,"1","Warning IPAD paperweight"
"4577","APPLE","Chloe Taylor",2018-09-07,"1","Still no headphones"
"4578","APPLE","Anubhav Yadav",2018-09-05,"1","My expirenced with iphone is very bad…"
"4579","APPLE","Dennis Johnson",2018-09-05,"1","Sign in to ITune with Apple ID"
"4580","APPLE","Dave c",2018-09-04,"1","Got an iphone 7..outdated from new"
"4581","APPLE","Purnima",2018-09-04,"1","Battery is dead - I can't help"
"4582","APPLE","CHRISTOPHER COOKE",2018-09-03,"1","Over complicated security that when…"
"4583","APPLE","Aislinn Lowrey",2018-09-03,"2","While I enjoy the products"
"4584","APPLE","NonStopRobotDisco",2018-09-03,"3","Reliable products, but overly expensive, with a declining after-sales service"
"4585","APPLE","Delandra Brokaw",2018-09-02,"1","Useless ""techs"" at the Apple store"
"4586","APPLE","Kia Grasty",2018-09-02,"1","The Apple store at Ardmore Pa does not…"
"4587","APPLE","Owner of an RV",2018-09-02,"1","virgin iMac slows down !"
"4588","APPLE","Bernadine Swanzy",2018-09-02,"1","The Apple Give Back program is a rip-off"
"4589","APPLE","Jack Swanzy",2018-09-02,"1","Apple sent me an email advertising…"
"4590","APPLE","Roxana Andreea",2018-09-01,"3","It doesn’t eve turn on."
"4591","APPLE","Daniel Claudio",2018-08-30,"1","I have been a Apple iPhone customer…"
"4592","APPLE","Jazz Kaur",2018-08-30,"1","Disapponting with such a Global Brand on after care service"
"4593","APPLE","James Morrissette",2018-08-29,"1","I am absolutely disgusted with the…"
"4594","APPLE","Conor Dunne",2018-08-28,"5","Great Website and Products, High Prices"
"4595","APPLE","david m",2018-08-27,"5","Online Store Recommended"
"4596","APPLE","Max Baier",2018-08-27,"1","I got stuck 7 hours with their idiotic…"
"4597","APPLE","Kristen",2018-08-27,"1","If I could give zero stars I would"
"4598","APPLE","Stacey",2018-08-26,"1","The only reason I'm giving 1-star is…"
"4599","APPLE","Niki",2018-08-26,"3","I didn't know why people don't like…"
"4600","APPLE","Peter Wales",2018-08-24,"4","High security"
"4601","APPLE","Elyssa Marx-Alaimo",2018-08-23,"1","“SORRY WE WON”"
"4602","APPLE","Tony B",2018-08-23,"1","Terrible chat support for second exploded battery on watch"
"4603","APPLE","Prashant",2018-08-23,"1","I got Apple 4 S it was so bad that as…"
"4604","APPLE","Landlord",2018-08-22,"5","great product and great customer…"
"4605","APPLE","Hannah Henderson",2018-08-21,"2","TERRIBLE CUSTOMER SERVICE!"
"4606","APPLE","James J",2018-08-21,"2","Let down .. LoveD,  their products & service, not anymore"
"4607","APPLE","Ivor Twydell",2018-08-20,"1","I bought an iMac in late 2015 that in…"
"4608","APPLE","LinaBean",2018-08-20,"3","who decided siri was a good idea?"
"4609","APPLE","Joydin George",2018-08-20,"1","Potius hoc Opus"
"4610","APPLE","LondonCalling",2018-08-18,"1","Wish I hadn't gone Apple."
"4611","APPLE","Renny Hammond",2018-08-18,"1","Bye bye Apple."
"4612","APPLE","Rachel",2018-08-17,"3","Apple products are fantastic"
"4613","APPLE","DEBBIE WILSON",2018-08-15,"1","Will not buy another Apple product."
"4614","APPLE","Nicholas Ramos",2018-08-14,"1","APPLE LOST MY WATCH DURING REPAIR"
"4615","APPLE","Sahily Victoria",2018-08-13,"1","my Iphonex is no even 4 months old and…"
"4616","APPLE","Showkat Nabi",2018-08-13,"2","only brand take money not good for use…"
"4617","APPLE","jacqueline michael",2018-08-12,"1","Apple is increasingly getting more…"
"4618","APPLE","Lil Kulada",2018-08-12,"1","BULLLSHITT"
"4619","APPLE","Tina Learmonth",2018-08-12,"1","Substandard Iphone accessories"
"4620","APPLE","C. Larsen",2018-08-11,"1","I don't understand how they think…"
"4621","APPLE","giuseppe lopiccolo",2018-08-11,"1","I forgot the answers to my security…"
"4622","APPLE","Boss 2016",2018-08-10,"1","The WORST customer service I have EVER…"
"4623","APPLE","John Ragsdale",2018-08-10,"1","‪Disappointed with #AppleWatch support"
"4624","APPLE","disappointed",2018-08-09,"1","Apple Store (online) shipped iPhone…"
"4625","APPLE","Greg Dawson",2018-08-09,"4","Best laptop around with MBP"
"4626","APPLE","Stratos",2018-08-09,"2","Insanely expensive with no benefits and horrible for tech-support"
"4627","APPLE","bradlp29",2018-08-07,"1","Dangerous machines and Apple lies."
"4628","APPLE","mario",2018-08-07,"1","They have to sc*ew a lot of people to get to 1 trillion dollar value... I'm one"
"4629","APPLE","Brianna",2018-08-07,"1","DO NOT BUY AN APPLE PHONE"
"4630","APPLE","Andrew Brett",2018-08-06,"5","Great customer support regardless of…"
"4631","APPLE","Man Nguyen Loan Le",2018-08-06,"1","bad product and customer service"
"4632","APPLE","Sofi Behlim",2018-08-03,"1","Phone developed issues out of nowhere right after 2 years financing."
"4633","APPLE","Flemming Ast",2018-08-03,"1","Apple Inc blocking for downloads and my usergroup after writing about hacking from Russia into my MasterCard."
"4634","APPLE","Monica Evison",2018-08-02,"1","Worst service ever"
"4635","APPLE","Alex",2018-07-31,"5","My phone has been acting up for some…"
"4636","APPLE","jasjit singh",2018-07-31,"1","APPLE IS A SCAM"
"4637","APPLE","Simran Kaur",2018-07-31,"1","Apple Macbooks"
"4638","APPLE","Elle",2018-07-27,"4","Dear Apple company"
"4639","APPLE","Ronny Cramer",2018-07-27,"2","Marketing Consumer Cages"
"4640","APPLE","Ms BNM",2018-07-26,"1","Apple bosses wake up as your problems…"
"4641","APPLE","Ido",2018-07-25,"5","I have iPhone 6 and 8"
"4642","APPLE","Sam Allen",2018-07-24,"1","I also have been an avid apple fan but…"
"4643","APPLE","sle",2018-07-22,"1","poor repairs online service"
"4644","APPLE","Chad",2018-07-21,"1","Don't waste your time supporting Apple…"
"4645","APPLE","Lucas Brown",2018-07-21,"5","Recently bought the AirPods"
"4646","APPLE","Janine Padmore",2018-07-20,"1","what a useless service"
"4647","APPLE","PeterL",2018-07-18,"1","Going down hill"
"4648","APPLE","Mr Mohammad Anwar",2018-07-17,"1","Ashamed"
"4649","APPLE","Kraig",2018-07-16,"5","Fantastic"
"4650","APPLE","Nadun Kuruppu",2018-07-16,"1","Beware, Safety concerns on ipad mini."
"4651","APPLE","Swastika KTI",2018-07-16,"1","Rude and pathetic customer service, no escalation matrix"
"4652","APPLE","Ann Fox",2018-07-15,"1","threatening and abusive apple store santa barbara my hometown"
"4653","APPLE","Mario Dominguez",2018-07-13,"1","Pathetic customer service"
"4654","APPLE","Jess Bronson",2018-07-11,"5","I love the superb customer service"
"4655","APPLE","Jon",2018-07-10,"1","Complete Garbage Product"
"4656","APPLE","Michael Barrow",2018-07-09,"1","Do not buy an i pod nano!!!"
"4657","APPLE","Edwin",2018-07-09,"1","Big problems with the Apple Macbook Pro keyboard."
"4658","APPLE","Aishling Grimes",2018-07-08,"5","So my iphone 7 literally just broke…"
"4659","APPLE","Vasco Marques",2018-07-06,"5","Best products in the world."
"4660","APPLE","Julian Lopez",2018-07-05,"1","10 hrs on tying to resolve a phone with…"
"4661","APPLE","Phyllis Wardlaw",2018-07-05,"1","This is the worst company in the world…"
"4662","APPLE","John Burghorn",2018-07-04,"1","Miserable customer support."
"4663","APPLE","Victor",2018-07-03,"2","I've got an ipod touch and it is a good…"
"4664","APPLE","Charlotte Thompson",2018-07-02,"4","Good product but over priced"
"4665","APPLE","Is",2018-07-01,"1","The service is terrible"
"4666","APPLE","Luke Botham",2018-07-01,"1","too expensive"
"4667","APPLE","P Dalton",2018-07-01,"1","Apple Gift Card failed redemption and no redress"
"4668","APPLE","Aoi",2018-06-29,"5","My first iPhone - X"
"4669","APPLE","Yasmine Sebti",2018-06-27,"1","Apple Planned obsolescence"
"4670","APPLE","JOANNE GOODAIRE",2018-06-27,"1","Absolute joke my dad sadly passed away…"
"4671","APPLE","Liza-Marie Barker",2018-06-27,"5","love apple products and service"
"4672","APPLE","Candice Shaw",2018-06-25,"5","Hardware problems"
"4673","APPLE","Laura",2018-06-24,"1","So over priced for what the item does."
"4674","APPLE","Maisy Eve",2018-06-24,"5","Amazing!"
"4675","APPLE","Kristy Marie Poff",2018-06-22,"5","Iphones are excellent phones"
"4676","APPLE","Jan Kořínek",2018-06-22,"1","Do not buy watch 3"
"4677","APPLE","Elizabeth Gray",2018-06-22,"2","Apple doesn't have a way to review…"
"4678","APPLE","Robert Murray",2018-06-22,"1","Absolutely appalling customer service"
"4679","APPLE","Kal Kalirai",2018-06-21,"1","Appalling customer service!"
"4680","APPLE","Andymcstab78",2018-06-21,"1","Do not buy anything in iTunes"
"4681","APPLE","Jo Lawler",2018-06-19,"2","I paid for my ex-partners Apple Music…"
"4682","APPLE","Jacob",2018-06-18,"1","Really bad staff which are rude"
"4683","APPLE","pdv 871",2018-06-18,"3","thank you apple for MacBook Pro!"
"4684","APPLE","molly",2018-06-18,"5","i have a apple watch"
"4685","APPLE","Sally Collins",2018-06-17,"4","couldnt imagine life without my apple…"
"4686","APPLE","Chandra Mehta",2018-06-15,"5","I was served by Devo at Apple store…"
"4687","APPLE","Jaxon Menzies",2018-06-13,"3","Well its apple"
"4688","APPLE","Mr Paul Saunders",2018-06-12,"3","iphone SE 32GB Good but not Great."
"4689","APPLE","Christian Gold",2018-06-11,"2","Apple goes to his end"
"4690","APPLE","Jason Pitt",2018-06-11,"1","Terrible internet connection"
"4691","APPLE","- Aster1112 -",2018-06-09,"1","Bad Battery Life"
"4692","APPLE","Smmms Webber",2018-06-09,"1","I own an Apple MacBook Air 13"
"4693","APPLE","Per Larsen",2018-06-09,"5","Might be expensive (except for their…"
"4694","APPLE","Craig Wood",2018-06-09,"1","My iPhone 6 has touch disease and Apple…"
"4695","APPLE","Aaron K.",2018-06-05,"3","Great products but service isn't always…"
"4696","APPLE","Qass6531 Qassab",2018-06-02,"1","Very rude service at Apple Stratford"
"4697","APPLE","David Wall",2018-06-01,"1","Apple I Pod software obsolescence,"
"4698","APPLE","Reece",2018-06-01,"1","Shithouse company with terrible…"
"4699","APPLE","james abel",2018-05-30,"1","I bought a iphone x I couldnt wait to…"
"4700","APPLE","PeteR",2018-05-30,"2","stop making products to be able use…"
"4701","APPLE","Ani",2018-05-29,"1","Metal Allergy to MacBook Pro"
"4702","APPLE","Catpocalypse",2018-05-28,"1","Apple's products are just terrible"
"4703","APPLE","Ladys Almaguer",2018-05-26,"1","published review 5/26/18"
"4704","APPLE","Freddy Herteleer",2018-05-24,"5","better than all the others"
"4705","APPLE","Maria",2018-05-21,"1","Never buying apple again..."
"4706","APPLE","Mung Bean",2018-05-21,"5","Been using Apple products both…"
"4707","APPLE","Sébastían",2018-05-19,"5","25 years without any issues"
"4708","APPLE","Danielle Anne McDonald",2018-05-18,"1","Lost a customer for life!"
"4709","APPLE","Greatblackhawk",2018-05-18,"1","Probably one of the most frustrating experiences I’ve ever had (still unresolved)"
"4710","APPLE","Frank",2018-05-17,"1","over-hyped Apple"
"4711","APPLE","Cay",2018-05-17,"1","The Apple Genius Snob Club"
"4712","APPLE","Jennifer",2018-05-15,"1","I used Apple online chat and was passed…"
"4713","APPLE","Juan Lara",2018-05-15,"1","the latest IOS 11.3.1"
"4714","APPLE","Alana Gee",2018-05-15,"1","I booked my appointment on Thursday  i…"
"4715","APPLE","Jaroslaw Szczygielski",2018-05-12,"1","S**t product, s**t service, greedy and inhumane as****es"
"4716","APPLE","Sharon",2018-05-11,"3","just bought apple macbook air"
"4717","APPLE","Samson Ogunsola",2018-05-11,"1","This will be the second time Apple will…"
"4718","APPLE","WenDee Lee",2018-05-10,"1","I bought an iPhone through apple…"
"4719","APPLE","Frank",2018-05-07,"1","Apple's Devices Practices"
"4720","APPLE","Nogbad",2018-05-05,"1","Dreadful service"
"4721","APPLE","Katelyn Cordell",2018-05-05,"1","I wish I could give no stars"
"4722","APPLE","Amy Peters",2018-05-03,"1","Beware handing over bank details"
"4723","APPLE","C",2018-05-02,"1","If I could click no stars I would"
"4724","APPLE","Trish the Dish",2018-04-29,"1","Deplorable CUSTOMER SERVICE !!!!!!!!!!!!!!!!!!!"
"4725","APPLE","Oscar Wy",2018-04-29,"5","Love the service"
"4726","APPLE","bex gray",2018-04-29,"2","I don't understand why apple make…"
"4727","APPLE","Guide West",2018-04-29,"1","Rotten Apples"
"4728","APPLE","Noo R",2018-04-26,"1","Apple at yorkdale ridiculous customer…"
"4729","APPLE","JoKeR XBL",2018-04-26,"3","not good enough"
"4730","APPLE","Swarnalatha s",2018-04-25,"1","Recently my iphone 6 screen cracked"
"4731","APPLE","Nate Miller",2018-04-24,"1","Screens suck"
"4732","APPLE","Maria",2018-04-24,"1","Can i give them 0 stars??"
"4733","APPLE","William Hoosier",2018-04-21,"3","Apple is a good company"
"4734","APPLE","Madison Parks",2018-04-18,"1","iPhone 7 recall"
"4735","APPLE","Jon",2018-04-15,"1","Wouldnt take old iphone because new iphone bought at Cell Carrier location"
"4736","APPLE","Martin Howells",2018-04-14,"1","iPhone X is the worst phone on the…"
"4737","APPLE","Braden Lathram",2018-04-13,"1","Iphone X Battery Exploded & Apple Wont Replace"
